1504361839.06,0,3636,317064,0,0,0
1504361840.07,0,3303,313761,0,0,0
1504361841.08,0,3681,310080,0,0,0
1504361842.08,0,3645,306435,0,0,0
1504361843.09,0,3519,302916,0,0,0
1504361844.1,0,3429,299487,0,0,0
1504361845.11,0,3456,296031,0,0,0
1504361846.12,0,3303,292728,0,0,0
1504361847.12,0,3735,288993,0,0,0
1504361848.13,0,3393,285600,0,0,0
1504361849.14,0,3384,282216,0,0,0
1504361850.14,0,3024,279192,0,0,0
1504361851.15,0,2619,276573,0,0,0
1504361852.16,0,3303,273270,0,0,0
1504361853.16,0,3348,269922,0,0,0
1504361854.17,0,3519,266403,0,0,0
1504361855.18,0,3213,263190,0,0,0
1504361856.19,0,3672,259518,0,0,0
1504361857.2,0,3258,256260,0,0,0
1504361858.2,0,3897,252363,0,0,0
1504361859.21,0,3420,248943,0,0,0
1504361860.22,0,3879,245064,0,0,0
1504361861.22,0,3699,241365,0,0,0
1504361862.23,0,3366,237999,0,0,0
1504361863.24,0,3690,234309,0,0,0
1504361864.25,0,3753,230556,0,0,0
1504361865.25,0,3411,227145,0,0,0
1504361866.27,0,3312,223833,0,0,0
1504361867.27,0,3483,220350,0,0,0
1504361868.28,0,3132,217218,0,0,0
1504361869.29,0,3177,214041,0,0,0
1504361870.3,0,3015,211026,0,0,0
1504361871.3,0,3609,207417,0,0,0
1504361872.31,0,3465,203952,0,0,0
1504361873.31,0,3024,200928,0,0,0
1504361874.32,0,3141,197787,0,0,0
1504361875.32,0,0,197787,0,0,0
1504361876.32,0,0,197787,0,0,0
1504361877.33,0,0,197787,0,0,0
1504361878.33,0,0,197787,0,0,0
1504361879.34,0,0,197787,0,0,0
1504361880.34,0,0,197787,0,0,0
1504361881.35,0,0,197787,0,0,0
1504361882.35,0,0,197787,0,0,0
1504361883.36,0,0,197787,0,0,0
1504361884.36,0,0,197787,0,0,0
1504361885.36,0,0,197787,0,0,0
1504361886.37,0,0,197787,0,0,0
1504361887.37,0,0,197787,0,0,0
1504361888.38,0,0,197787,0,0,0
1504361889.38,0,0,197787,0,0,0
1504361890.39,0,0,197787,0,0,0
1504361891.39,0,0,197787,0,0,0
1504361892.4,0,0,197787,0,0,0
1504361893.4,0,0,197787,0,0,0
1504361894.4,0,0,197787,0,0,0
1504361895.41,0,0,197787,0,0,0
1504361896.41,0,0,197787,0,0,0
1504361897.42,0,0,197787,0,0,0
1504361898.42,0,0,197787,0,0,0
1504361899.42,0,0,197787,0,0,0
1504361900.43,0,0,197787,0,0,0
1504361901.43,0,0,197787,0,0,0
1504361902.44,0,0,197787,0,0,0
1504361903.44,0,0,197787,0,0,0
1504361904.45,0,0,197787,0,0,0
1504361905.45,0,0,197787,0,0,0
1504361906.46,0,0,197787,0,0,0
1504361907.46,0,0,197787,0,0,0
1504361908.46,0,0,197787,0,0,0
1504361909.47,0,0,197787,0,0,0
1504361910.47,0,0,197787,0,0,0
1504361911.48,0,0,197787,0,0,0
1504361912.48,0,0,197787,0,0,0
1504361913.49,0,0,197787,0,0,0
1504361914.49,0,0,197787,0,0,0
1504361915.49,0,0,197787,0,0,0
1504361916.5,0,0,197787,0,0,0
1504361917.5,0,0,197787,0,0,0
1504361918.5,0,0,197787,0,0,0
1504361919.51,0,0,197787,0,0,0
1504361920.51,0,0,197787,0,0,0
1504361921.52,0,0,197787,0,0,0
1504361922.53,0,0,197787,0,0,0
1504361923.53,0,0,197787,0,0,0
1504361924.54,0,0,197787,0,0,0
1504361925.54,0,0,197787,0,0,0
1504361926.55,0,0,197787,0,0,0
1504361927.56,0,0,197787,0,0,0
1504361928.57,0,0,197787,0,0,0
1504361929.57,0,0,197787,0,0,0
1504361930.57,0,0,197787,0,0,0
1504361931.58,0,0,197787,0,0,0
1504361932.58,0,0,197787,0,0,0
1504361933.59,0,0,197787,0,0,0
1504361934.59,0,0,197787,0,0,0
1504361935.6,0,0,197787,0,0,0
1504361936.6,0,0,197787,0,0,0
1504361937.61,0,0,197787,0,0,0
1504361938.61,0,0,197787,0,0,0
1504361939.61,0,0,197787,0,0,0
1504361940.62,0,0,197787,0,0,0
1504361941.62,0,0,197787,0,0,0
1504361942.62,0,0,197787,0,0,0
1504361943.63,0,0,197787,0,0,0
1504361944.63,0,0,197787,0,0,0
1504361945.63,0,0,197787,0,0,0
1504361946.64,0,0,197787,0,0,0
1504361947.64,0,0,197787,0,0,0
1504361948.65,0,0,197787,0,0,0
1504361949.65,0,0,197787,0,0,0
1504361950.65,0,0,197787,0,0,0
1504361951.66,0,0,197787,0,0,0
1504361952.66,0,0,197787,0,0,0
1504361953.67,0,0,197787,0,0,0
1504361954.67,0,0,197787,0,0,0
1504361955.68,0,0,197787,0,0,0
1504361956.68,0,0,197787,0,0,0
1504361957.69,0,0,197787,0,0,0
1504361958.69,0,0,197787,0,0,0
1504361959.69,0,0,197787,0,0,0
1504361960.7,0,0,197787,0,0,0
1504361961.7,0,0,197787,0,0,0
1504361962.7,0,0,197787,0,0,0
1504361963.71,0,0,197787,0,0,0
1504361964.71,0,0,197787,0,0,0
1504361965.72,0,0,197787,0,0,0
1504361966.72,0,0,197787,0,0,0
1504361967.73,0,0,197787,0,0,0
1504361968.73,0,0,197787,0,0,0
1504361969.73,0,0,197787,0,0,0
1504361970.74,0,0,197787,0,0,0
1504361971.74,0,0,197787,0,0,0
1504361972.75,0,0,197787,0,0,0
1504361973.75,0,0,197787,0,0,0
1504361974.76,0,0,197787,0,0,0
1504361975.76,0,0,197787,0,0,0
1504361976.77,0,0,197787,0,0,0
1504361977.77,0,0,197787,0,0,0
1504361978.77,0,0,197787,0,0,0
1504361979.78,0,0,197787,0,0,0
1504361980.78,0,0,197787,0,0,0
1504361981.79,0,0,197787,0,0,0
1504361982.79,0,0,197787,0,0,0
1504361983.8,0,0,197787,0,0,0
1504361984.8,0,0,197787,0,0,0
1504361985.81,0,0,197787,0,0,0
1504361986.81,0,0,197787,0,0,0
1504361987.81,0,0,197787,0,0,0
1504361988.82,0,0,197787,0,0,0
1504361989.82,0,0,197787,0,0,0
1504361990.83,0,0,197787,0,0,0
1504361991.83,0,0,197787,0,0,0
1504361992.83,0,0,197787,0,0,0
1504361993.84,0,0,197787,0,0,0
1504361994.85,0,0,197787,0,0,0
1504361995.85,0,0,197787,0,0,0
1504361996.85,0,0,197787,0,0,0
1504361997.86,0,0,197787,0,0,0
1504361998.86,0,0,197787,0,0,0
1504361999.87,0,0,197787,0,0,0
1504362000.87,0,0,197787,0,0,0
1504362001.87,0,0,197787,0,0,0
1504362002.88,0,0,197787,0,0,0
1504362003.88,0,0,197787,0,0,0
1504362004.89,0,0,197787,0,0,0
1504362005.89,0,0,197787,0,0,0
1504362006.9,0,1874,195913,0,0,0
1504362007.9,0,3555,192358,0,0,0
1504362008.91,0,3510,188848,0,0,0
1504362009.91,0,3258,185590,0,0,0
1504362010.92,0,3717,181873,0,0,0
1504362011.93,0,3366,178507,0,0,0
1504362012.93,0,3645,174862,0,0,0
1504362013.94,0,3717,171145,0,0,0
1504362014.95,0,3501,167644,0,0,0
1504362015.95,0,3879,163765,0,0,0
1504362016.96,0,3447,160318,0,0,0
1504362017.96,0,3627,156691,0,0,0
1504362018.97,0,3132,153559,0,0,0
1504362019.97,0,3591,149968,0,0,0
1504362020.98,0,3978,145990,0,0,0
1504362021.99,0,3726,142264,0,0,0
1504362022.99,0,3798,138466,0,0,0
1504362024.0,0,3105,135361,0,0,0
1504362025.01,0,3960,131401,0,0,0
1504362026.01,0,3456,127945,0,0,0
1504362027.02,0,3177,124768,0,0,0
1504362028.03,0,3186,121582,0,0,0
1504362029.03,0,3798,117784,0,0,0
1504362030.04,0,3654,114130,0,0,0
1504362031.04,0,3807,110323,0,0,0
1504362032.05,0,3699,106624,0,0,0
1504362033.05,0,703,105921,0,0,0
1504362034.06,0,0,105921,0,0,0
1504362035.06,0,0,105921,0,0,0
1504362036.07,0,0,105921,0,0,0
1504362037.07,0,0,105921,0,0,0
1504362038.08,0,0,105921,0,0,0
1504362039.08,0,0,105921,0,0,0
1504362040.09,0,0,105921,0,0,0
1504362041.09,0,0,105921,0,0,0
1504362042.1,0,0,105921,0,0,0
1504362043.1,0,0,105921,0,0,0
1504362044.11,0,0,105921,0,0,0
1504362045.11,0,0,105921,0,0,0
1504362046.11,0,0,105921,0,0,0
1504362047.12,0,0,105921,0,0,0
1504362048.12,0,0,105921,0,0,0
1504362049.13,0,0,105921,0,0,0
1504362050.13,0,0,105921,0,0,0
1504362051.14,0,0,105921,0,0,0
1504362052.14,0,0,105921,0,0,0
1504362053.15,0,0,105921,0,0,0
1504362054.15,0,0,105921,0,0,0
1504362055.16,0,0,105921,0,0,0
1504362056.16,0,0,105921,0,0,0
1504362057.17,0,0,105921,0,0,0
1504362058.17,0,0,105921,0,0,0
1504362059.18,0,0,105921,0,0,0
1504362060.18,0,0,105921,0,0,0
1504362061.19,0,0,105921,0,0,0
1504362062.19,0,0,105921,0,0,0
1504362063.2,0,0,105921,0,0,0
1504362064.2,0,0,105921,0,0,0
1504362065.21,0,0,105921,0,0,0
1504362066.21,0,0,105921,0,0,0
1504362067.22,0,0,105921,0,0,0
1504362068.22,0,0,105921,0,0,0
1504362069.22,0,0,105921,0,0,0
1504362070.23,0,0,105921,0,0,0
1504362071.23,0,0,105921,0,0,0
1504362072.24,0,0,105921,0,0,0
1504362073.24,0,0,105921,0,0,0
1504362074.25,0,0,105921,0,0,0
1504362075.25,0,0,105921,0,0,0
1504362076.25,0,0,105921,0,0,0
1504362077.26,0,0,105921,0,0,0
1504362078.26,0,0,105921,0,0,0
1504362079.27,0,0,105921,0,0,0
1504362080.27,0,0,105921,0,0,0
1504362081.28,0,0,105921,0,0,0
1504362082.28,0,0,105921,0,0,0
1504362083.28,0,0,105921,0,0,0
1504362084.29,0,0,105921,0,0,0
1504362085.29,0,0,105921,0,0,0
1504362086.3,0,0,105921,0,0,0
1504362087.3,0,0,105921,0,0,0
1504362088.31,0,0,105921,0,0,0
1504362089.31,0,0,105921,0,0,0
1504362090.32,0,0,105921,0,0,0
1504362091.32,0,0,105921,0,0,0
1504362092.33,0,0,105921,0,0,0
1504362093.33,0,0,105921,0,0,0
1504362094.33,0,0,105921,0,0,0
1504362095.34,0,415,105506,0,0,0
1504362096.34,0,3474,102032,0,0,0
1504362097.35,0,3924,98108,0,0,0
1504362098.36,0,3735,94373,0,0,0
1504362099.36,0,3951,90422,0,0,0
1504362100.37,0,3438,86984,0,0,0
1504362101.38,0,3978,83006,0,0,0
1504362102.38,0,3222,79784,0,0,0
1504362103.39,0,3438,76346,0,0,0
1504362104.4,0,3753,72593,0,0,0
1504362105.4,0,3258,69335,0,0,0
1504362106.41,0,3600,65735,0,0,0
1504362107.42,0,3456,62279,0,0,0
1504362108.42,0,3987,58292,0,0,0
1504362109.43,0,3897,54395,0,0,0
1504362110.43,0,3501,50894,0,0,0
1504362111.44,0,3690,47204,0,0,0
1504362112.45,0,3132,44072,0,0,0
1504362113.45,0,3582,40490,0,0,0
1504362114.45,0,3645,36845,0,0,0
1504362115.46,0,3690,33155,0,0,0
1504362116.47,0,3627,29528,0,0,0
1504362117.48,0,3510,26018,0,0,0
1504362118.48,0,3357,22661,0,0,0
1504362119.49,0,3645,19016,0,0,0
1504362120.5,0,3168,15848,0,0,0
1504362121.5,0,3510,12338,0,0,0
1504362122.51,0,3375,8963,0,0,0
1504362123.51,0,3114,5849,0,0,0
1504362124.52,0,3141,2708,0,0,0
1504362125.53,0,2708,0,0,0,0
1504362126.53,0,0,0,0,0,0
1504362127.54,0,0,0,0,0,0
1504362128.54,0,0,0,0,0,0
1504362129.55,0,0,0,0,0,0
1504362130.55,0,0,0,0,0,0
1504362131.55,0,0,0,0,0,0
1504362132.56,0,0,0,0,0,0
1504362133.56,0,0,0,0,0,0
1504362134.57,0,0,0,0,0,0
1504362135.57,0,0,0,0,0,0
1504362136.58,0,0,0,0,0,0
1504362137.58,0,0,0,0,0,0
1504362138.59,0,0,0,0,0,0
1504362139.59,0,0,0,0,0,0
1504362140.59,0,0,0,0,0,0
1504362141.6,0,0,0,0,0,0
1504362142.6,0,0,0,0,0,0
1504362143.61,0,0,0,0,0,0
1504362144.61,0,0,0,0,0,0
1504362145.61,0,0,0,0,0,0
1504362146.62,0,0,0,0,0,0
1504362147.62,0,0,0,0,0,0
1504362148.63,0,0,0,0,0,0
1504362149.63,0,0,0,0,0,0
1504362150.64,0,0,0,0,0,0
1504362151.64,0,0,0,0,0,0
1504362152.65,0,0,0,0,0,0
1504362153.65,0,0,0,0,0,0
1504362154.66,0,0,0,0,0,0
1504362155.66,0,0,0,0,0,0
1504362156.67,0,0,0,0,0,0
1504362157.67,0,0,0,0,0,0
1504362158.68,0,0,0,0,0,0
1504362159.68,0,0,0,0,0,0
1504362160.69,0,0,0,0,0,0
1504362161.69,0,0,0,0,0,0
1504362162.7,0,0,0,0,0,0
1504362163.7,0,0,0,0,0,0
1504362164.7,0,0,0,0,0,0
1504362165.71,0,0,0,0,0,0
1504362166.71,0,0,0,0,0,0
1504362167.72,0,0,0,0,0,0
1504362168.72,0,0,0,0,0,0
1504362169.73,0,0,0,0,0,0
1504362170.73,0,0,0,0,0,0
1504362171.74,0,0,0,0,0,0
1504362172.74,0,0,0,0,0,0
1504362173.74,0,0,0,0,0,0
1504362174.75,0,0,0,0,0,0
1504362175.75,0,0,0,0,0,0
1504362176.76,0,0,0,0,0,0
1504362177.76,0,0,0,0,0,0
1504362178.77,0,0,0,0,0,0
1504362179.77,0,0,0,0,0,0
1504362180.78,0,0,0,0,0,0
1504362181.78,0,0,0,0,0,0
1504362182.79,0,0,0,0,0,0
1504362183.79,0,0,0,0,0,0
1504362184.8,0,0,0,0,0,0
1504362185.8,0,0,0,0,0,0
1504362186.81,0,0,0,0,0,0
1504362187.81,0,0,0,0,0,0
1504362188.82,0,0,0,0,0,0
1504362189.82,0,0,0,0,0,0
1504362190.83,0,0,0,0,0,0
1504362191.83,0,0,0,0,0,0
1504362192.84,0,0,0,0,0,0
1504362193.84,0,0,0,0,0,0
1504362194.85,0,0,0,0,0,0
1504362195.85,0,0,0,0,0,0
